factor,strategy_type,lookback_days,start_date,end_date,top_n,hold_days,cost_bps,universe_source,raw_universe_count,available_ticker_count,missing_ticker_count,daily_count,total_return,cagr,ann_vol,sharpe_0rf,max_drawdown,hit_rate,bench_cagr,excess_cagr_vs_bench,corr_vs_bench,avg_turnover,rebalance_count,avg_holding_names,config_rank
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.6485605776541945,1.1087054309896445,0.3713068124675027,2.1984895914323492,-0.3757367258089862,0.5722543352601156,0.3147880980783788,0.7939173329112656,0.834769379682959,0.8807692307692307,26,15.0,2
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.158174560533014,1.2179504119570574,0.41539735552908075,2.129177706929344,-0.3341302020020809,0.4701348747591522,0.3147880980783788,0.9031623138786786,0.6791050792369229,0.595,20,15.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.2670202599015985,1.2405531711462698,0.4357727698923418,2.07313815437751,-0.39435391528625263,0.581888246628131,0.3147880980783788,0.925765073067891,0.7473178131651596,0.78,25,15.0,4
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.072662280717994,1.200020379365677,0.47525776349287097,1.903612827709044,-0.43967515815896807,0.47591522157996147,0.3147880980783788,0.8852322812872981,0.6429474696033494,0.31833333333333336,20,15.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.4800980459238269,0.5542969978938006,0.398465540401369,1.3067416965579677,-0.40659284971840026,0.5606936416184971,0.3147880980783788,0.23950889981542178,0.8337249448305469,0.7833333333333334,26,15.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.889152543912497,1.552528959730195,0.46129124804300653,2.2670540303751334,-0.34520730329208116,0.5144508670520231,0.3147880980783788,1.2377408616518162,0.696552910844842,0.4621212121212123,22,15.0,1
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.4908499987615578,1.0736600528315243,0.3716395332676213,2.151642863960707,-0.37747803535926217,0.5703275529865125,0.3147880980783788,0.7588719547531455,0.8344882901806274,0.8807692307692307,26,15.0,2
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.067027390870715,1.198833426391643,0.41542640624781413,2.1081657875266764,-0.3360342963525704,0.4682080924855491,0.3147880980783788,0.8840453283132641,0.6793214428325572,0.595,20,15.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.115587287198714,1.2090400773395098,0.43578309709487956,2.0404987015140126,-0.3980437740139947,0.5799614643545279,0.3147880980783788,0.894251979261131,0.7475390126293169,0.78,25,15.0,4
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.024482000915082,1.189849509302043,0.4752747126612268,1.8937884908580271,-0.4405405621666385,0.47591522157996147,0.3147880980783788,0.8750614112236641,0.6431330699967851,0.31833333333333336,20,15.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.4052585184967312,0.5313440053588245,0.39864110151181814,1.2689559815934208,-0.4089535288177494,0.5606936416184971,0.3147880980783788,0.21655590728044571,0.8336107567790008,0.7833333333333334,26,15.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.716637102772425,1.5212904578534334,0.46131468001707954,2.2401869859246273,-0.347345819505982,0.5144508670520231,0.3147880980783788,1.2065023597750546,0.6967694273309251,0.4621212121212123,22,15.0,1
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.23935916040392,1.016438932048033,0.3723205047597064,2.0730468829747455,-0.38106904929593777,0.5684007707129094,0.3147880980783788,0.7016508339696541,0.8337376981725695,0.8807692307692307,26,15.0,2
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.918500204470706,1.1672986706543886,0.41551610655057375,2.0729464793364416,-0.3391997320990009,0.4682080924855491,0.3147880980783788,0.8525105725760098,0.6796144536890834,0.595,20,15.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.872433883205318,1.1574187655225812,0.43588295621376216,1.985726468983957,-0.4041539288631192,0.5799614643545279,0.3147880980783788,0.8426306674442023,0.7477658454554936,0.78,25,15.0,4
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.9451393209538725,1.1729902822825888,0.47531428040433893,1.877371444373964,-0.44198113230375813,0.47591522157996147,0.3147880980783788,0.85820218420421,0.6434270516406587,0.31833333333333336,20,15.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.2853224950790776,0.49378001482311595,0.39902814252281893,1.2057682545343178,-0.4128740711764093,0.5568400770712909,0.3147880980783788,0.17899191674473713,0.8332234185869758,0.7833333333333334,26,15.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.55658676005648,1.4919378331925714,0.4363351057559356,2.315688624031373,-0.34325403211357075,0.5240847784200385,0.3147880980783788,1.1771497351141926,0.7179458793022048,0.24013605442176875,147,20.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.256566237538104,1.2383927980247096,0.4212489350821165,2.129616716130092,-0.42428685826434653,0.48940269749518306,0.3147880980783788,0.9236046999463308,0.6789517302643598,0.4176691729323309,133,20.0,2
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.761064479558894,1.1333328471311326,0.4353101781456179,1.9642540789843483,-0.40151103500509455,0.5761078998073218,0.3147880980783788,0.8185447490527538,0.7594366470566105,0.3539156626506024,166,20.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.705303516889993,1.121164484129662,0.4438924886096383,1.921627996554279,-0.4163972423836838,0.47784200385356457,0.3147880980783788,0.8063763860512831,0.6665586614044143,0.1172932330827068,133,20.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.88066861414351,0.9317150735499116,0.43435232131265505,1.733708422811329,-0.36337102857151615,0.558766859344894,0.3147880980783788,0.6169269754715327,0.8528748709334345,0.6154970760233918,171,20.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.3951678949244997,0.8103361439237482,0.3974947922047734,1.6949188892715925,-0.38106755095561706,0.5703275529865125,0.3147880980783788,0.4955480458453694,0.8449614901417658,0.7214705882352943,170,20.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.218845847926166,1.4287627930241222,0.43645777471899205,2.2561321417837994,-0.3475707733190734,0.5221579961464354,0.3147880980783788,1.1139746949457434,0.7181000156951596,0.24013605442176875,147,20.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.8403424801212536,1.1505076526856963,0.42054791529946306,2.0369626412010393,-0.4326350290427512,0.48554913294797686,0.3147880980783788,0.8357195546073175,0.6788798147483337,0.4176691729323309,133,20.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.5977015507169146,1.0974716506305846,0.4436644511869336,1.8970065814599952,-0.4180936488093774,0.47784200385356457,0.3147880980783788,0.7826835525522058,0.6665163327559465,0.1172932330827068,133,20.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.3586155522351593,1.0437846874104872,0.43573536116228667,1.8641378416895755,-0.40712565684407154,0.5741811175337187,0.3147880980783788,0.7289965893321084,0.7594547622161946,0.3539156626506024,166,20.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.313507213497441,0.7890618241387348,0.4348509672477067,1.5554391262925447,-0.36966257353076826,0.5529865125240848,0.3147880980783788,0.474273726060356,0.8530010926377637,0.6154970760233918,171,20.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.8276574875665812,0.6564940967903703,0.39662715780646557,1.4734052332493266,-0.3985412295847862,0.5645472061657033,0.3147880980783788,0.3417059987119915,0.8440479849092616,0.7214705882352943,170,20.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.693876348242983,1.3269535532760472,0.43670442124628267,2.1567372741599167,-0.35470788935510666,0.5163776493256262,0.3147880980783788,1.0121654551976684,0.7182873032370227,0.24013605442176875,147,20.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.218067291782698,1.01151520522934,0.41948502106558216,1.8813776817514778,-0.44676126500134683,0.47784200385356457,0.3147880980783788,0.6967271071509611,0.6785887592608942,0.4176691729323309,133,20.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.42375234352315,1.0585582749284508,0.44329497792932915,1.8558702639027747,-0.42091081889977755,0.47591522157996147,0.3147880980783788,0.743770176850072,0.666429768652508,0.1172932330827068,133,20.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.761603438903934,0.9027067792580741,0.43653255546337494,1.697366525199115,-0.4163740044002394,0.5684007707129094,0.3147880980783788,0.5879186811796953,0.7593308049669998,0.3539156626506024,166,20.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.5455184571399894,0.5740709594266793,0.4359388553180679,1.2584886303745957,-0.3800231822320238,0.5375722543352601,0.3147880980783788,0.2592828613483005,0.8527081937255918,0.6154970760233918,171,20.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.083732195649544,0.42828017828652887,0.3955531758067777,1.1010176474563829,-0.4582195000769177,0.5452793834296724,0.3147880980783788,0.11349208020815005,0.8417240528134989,0.7214705882352943,170,20.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.302884616362949,1.444644097333493,0.4404230734069741,2.2546189826191716,-0.3833064702696031,0.5298651252408478,0.3147880980783788,1.1298559992551143,0.7219248750753039,0.3005681818181819,88,20.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.157205563622681,1.2177480949650739,0.42773821772638165,2.081473084173226,-0.3857126154030489,0.5741811175337187,0.3147880980783788,0.902959996886695,0.7606863661575296,0.4155,100,20.0,2
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.8901085484425817,1.1612151325896516,0.4207639787750694,2.046970783427727,-0.3884175820351601,0.47591522157996147,0.3147880980783788,0.8464270345112728,0.6929357168636878,0.4831250000000001,80,20.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.850866718037433,1.1527767130411446,0.4438465494621907,1.9553097359389322,-0.4075482305116511,0.4662813102119461,0.3147880980783788,0.8379886149627658,0.6606471476366285,0.14250000000000002,80,20.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.782342061753983,0.9077930249386132,0.3963224689569891,1.8305693101601634,-0.39113759690395244,0.5761078998073218,0.3147880980783788,0.5930049268602344,0.8582585913908051,0.7848039215686275,102,20.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.0062607171919318,0.961821547017899,0.4186485348523829,1.8194547967760935,-0.36207210956893576,0.5606936416184971,0.3147880980783788,0.6470334489395202,0.8562340740350847,0.8033980582524273,103,20.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.058443841226916,1.3981411829602153,0.44043276711788276,2.210830193695627,-0.38728074506871646,0.5298651252408478,0.3147880980783788,1.0833530848818365,0.721859182521099,0.3005681818181819,88,20.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.846737357339485,1.151886711468514,0.42766679570946287,2.01106035396537,-0.3901824852021838,0.5741811175337187,0.3147880980783788,0.8370986133901352,0.7607353967067152,0.4155,100,20.0,2
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.615725146614312,1.1014599951643258,0.4206715836027676,1.980504252636738,-0.3957936321830947,0.47398843930635837,0.3147880980783788,0.786671897085947,0.6928201285554677,0.4831250000000001,80,20.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.76909388833388,1.1350790030849698,0.44378557370388655,1.936869155252092,-0.408758813688077,0.4662813102119461,0.3147880980783788,0.820290905006591,0.6606410680000323,0.14250000000000002,80,20.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.3549755455158152,0.7998984892307333,0.3964208905949792,1.6830430794387858,-0.4011555629356389,0.5722543352601156,0.3147880980783788,0.48511039115235444,0.8585291514149168,0.7848039215686275,102,20.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.5401723438885124,0.847473951740046,0.4184629439338414,1.6762375472944655,-0.3664462393366996,0.5568400770712909,0.3147880980783788,0.5326858536616672,0.8560425815802892,0.8033980582524273,103,20.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.671657844551241,1.322540245314773,0.4404941987623695,2.1376334264254675,-0.39401172558875863,0.5298651252408478,0.3147880980783788,1.0077521472363942,0.721675517520404,0.3005681818181819,88,20.0,1
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.6358114349255244,1.1058953535737208,0.44369363892646224,1.9060819555812103,-0.4107715066293859,0.4662813102119461,0.3147880980783788,0.791107255495342,0.6606165015668259,0.14250000000000002,80,20.0,2
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.369867308587853,1.0463447582070855,0.4276329615737137,1.893276230144332,-0.3975668842820693,0.5722543352601156,0.3147880980783788,0.7315566601287067,0.7606655637601896,0.4155,100,20.0,3
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.1917994275215724,1.0054231325242462,0.4206127319214382,1.869238888052644,-0.40825890527841546,0.4720616570327553,0.3147880980783788,0.6906350344458674,0.6924707000223174,0.4831250000000001,80,20.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.7464102974990197,0.633210519908457,0.3968990671150114,1.4361911212667267,-0.41839232227542367,0.5606936416184971,0.3147880980783788,0.3184224218300782,0.8582999150187166,0.7848039215686275,102,20.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.8797433698739434,0.6712400437991406,0.41846915565245985,1.436175913509382,-0.3744616870258157,0.5491329479768786,0.3147880980783788,0.3564519457207618,0.8550778260390717,0.8033980582524273,103,20.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.247953573772094,1.4342758796048725,0.4399744963541413,2.246647362747437,-0.3766410745697706,0.5240847784200385,0.3147880980783788,1.1194877815264936,0.7251099421749685,0.35454545454545455,44,20.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.4067596851622675,1.2692218534198658,0.4138204175180559,2.1923337690435054,-0.3906350511803278,0.47784200385356457,0.3147880980783788,0.954433755341487,0.6892340737412754,0.5362500000000001,40,20.0,2
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.3930805252476866,1.2664324238466365,0.4270677749993692,2.1350719014822657,-0.3959703530757559,0.5703275529865125,0.3147880980783788,0.9516443257682576,0.7615593729208509,0.5380000000000001,50,20.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.667735119442619,1.1129242949424931,0.44425351994131174,1.9118752806953554,-0.42955677100935474,0.4720616570327553,0.3147880980783788,0.7981361968641143,0.6650770616630498,0.21750000000000003,40,20.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,20,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.664792473560309,0.8787703198118244,0.38427990389203454,1.835595659644762,-0.3665869267192303,0.5895953757225434,0.3147880980783788,0.5639822217334456,0.8563965368223426,0.8215686274509805,51,20.0,5
