shadow_date,ticker,shadow_rank,shadow_score,shadow_factor_ids,compare_bucket,official_status_bucket,horizon_days,outcome_status,future_return,benchmark_return,excess_return,created_at,version
2026-05-16,ALAB,13,0.9314564341091182,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ALAB,13,0.9314564341091182,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ALAB,13,0.9314564341091182,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ALAB,13,0.9314564341091182,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ALAB,13,0.9314564341091182,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CIEN,14,0.8995908662504422,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CIEN,14,0.8995908662504422,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CIEN,14,0.8995908662504422,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CIEN,14,0.8995908662504422,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CIEN,14,0.8995908662504422,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MU,15,0.8892312223065661,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MU,15,0.8892312223065661,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MU,15,0.8892312223065661,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MU,15,0.8892312223065661,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MU,15,0.8892312223065661,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BE,16,0.8855200285034609,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BE,16,0.8855200285034609,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BE,16,0.8855200285034609,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BE,16,0.8855200285034609,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BE,16,0.8855200285034609,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DDOG,17,0.8588801490585608,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DDOG,17,0.8588801490585608,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DDOG,17,0.8588801490585608,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DDOG,17,0.8588801490585608,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DDOG,17,0.8588801490585608,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,WDC,18,0.7850137254946483,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,WDC,18,0.7850137254946483,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,WDC,18,0.7850137254946483,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,WDC,18,0.7850137254946483,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,WDC,18,0.7850137254946483,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BTDR,19,0.7542093977685487,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BTDR,19,0.7542093977685487,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BTDR,19,0.7542093977685487,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BTDR,19,0.7542093977685487,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,BTDR,19,0.7542093977685487,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ON,20,0.705304825596815,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ON,20,0.705304825596815,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ON,20,0.705304825596815,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ON,20,0.705304825596815,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ON,20,0.705304825596815,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ARM,21,0.6729551448024166,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ARM,21,0.6729551448024166,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ARM,21,0.6729551448024166,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ARM,21,0.6729551448024166,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ARM,21,0.6729551448024166,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHR,22,0.6662905703758262,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHR,22,0.6662905703758262,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHR,22,0.6662905703758262,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHR,22,0.6662905703758262,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHR,22,0.6662905703758262,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,POWL,23,0.646364500204722,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,POWL,23,0.646364500204722,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,POWL,23,0.646364500204722,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,POWL,23,0.646364500204722,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,POWL,23,0.646364500204722,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,PANW,24,0.5770064585886662,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,PANW,24,0.5770064585886662,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,PANW,24,0.5770064585886662,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,PANW,24,0.5770064585886662,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,PANW,24,0.5770064585886662,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SANM,25,0.530490857807382,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SANM,25,0.530490857807382,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SANM,25,0.530490857807382,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SANM,25,0.530490857807382,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SANM,25,0.530490857807382,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,HPE,26,0.4538216494767723,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,HPE,26,0.4538216494767723,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,HPE,26,0.4538216494767723,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,HPE,26,0.4538216494767723,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,HPE,26,0.4538216494767723,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHU,27,0.4485670506470446,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHU,27,0.4485670506470446,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHU,27,0.4485670506470446,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHU,27,0.4485670506470446,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,COHU,27,0.4485670506470446,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,TQQQ,28,0.4247951815390803,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,TQQQ,28,0.4247951815390803,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,TQQQ,28,0.4247951815390803,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,TQQQ,28,0.4247951815390803,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,TQQQ,28,0.4247951815390803,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ICHR,29,0.391124676631195,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ICHR,29,0.391124676631195,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ICHR,29,0.391124676631195,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ICHR,29,0.391124676631195,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ICHR,29,0.391124676631195,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,LITE,30,0.3803598412999542,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,LITE,30,0.3803598412999542,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,LITE,30,0.3803598412999542,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,LITE,30,0.3803598412999542,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,LITE,30,0.3803598412999542,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,QCOM,39,0.1581195442080387,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,QCOM,39,0.1581195442080387,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,QCOM,39,0.1581195442080387,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,QCOM,39,0.1581195442080387,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,QCOM,39,0.1581195442080387,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CRWV,75,-0.6437912027757611,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CRWV,75,-0.6437912027757611,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CRWV,75,-0.6437912027757611,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CRWV,75,-0.6437912027757611,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,CRWV,75,-0.6437912027757611,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ANET,83,-0.8135836476031887,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ANET,83,-0.8135836476031887,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ANET,83,-0.8135836476031887,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ANET,83,-0.8135836476031887,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ANET,83,-0.8135836476031887,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,NET,87,-0.835400070595956,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,NET,87,-0.835400070595956,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,NET,87,-0.835400070595956,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,NET,87,-0.835400070595956,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,NET,87,-0.835400070595956,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ZS,94,-1.0111894638305938,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ZS,94,-1.0111894638305938,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ZS,94,-1.0111894638305938,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ZS,94,-1.0111894638305938,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ZS,94,-1.0111894638305938,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNOW,99,-1.1912234963411874,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNOW,99,-1.1912234963411874,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNOW,99,-1.1912234963411874,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNOW,99,-1.1912234963411874,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNOW,99,-1.1912234963411874,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLR,101,-1.286294927576599,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLR,101,-1.286294927576599,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLR,101,-1.286294927576599,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLR,101,-1.286294927576599,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLR,101,-1.286294927576599,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VST,104,-1.3557912330945714,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VST,104,-1.3557912330945714,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VST,104,-1.3557912330945714,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VST,104,-1.3557912330945714,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VST,104,-1.3557912330945714,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-17,AEHR,1,4.6462383380079455,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-17 22:15:27,V18.3B-R2
2026-05-17,AEHR,1,4.6462383380079455,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-17 22:15:27,V18.3B-R2
2026-05-17,AEHR,1,4.6462383380079455,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-17 22:15:27,V18.3B-R2
2026-05-17,AEHR,1,4.6462383380079455,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-17 22:15:27,V18.3B-R2
2026-05-17,AEHR,1,4.6462383380079455,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-17 22:15:27,V18.3B-R2
2026-05-17,SOXL,2,2.7795279885428448,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-17 22:15:27,V18.3B-R2
