path,relative_path,file_size_mb,keep_reason,protected_category
D:\us-tech-quant\scripts\v18\run_v18_3D_official_plus_shadow_daily.ps1,scripts/v18/run_v18_3D_official_plus_shadow_daily.ps1,0.006,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_3D_R1_official_overlap_fix.ps1,scripts/v18/run_v18_3D_R1_official_overlap_fix.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_3D_R2_factor_pack_current_only_daily.ps1,scripts/v18/run_v18_3D_R2_factor_pack_current_only_daily.ps1,0.006,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_3E_daily_cockpit_wrapper.ps1,scripts/v18/run_v18_3E_daily_cockpit_wrapper.ps1,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_3E_daily_cockpit_wrapper.ps1.before_V18_3E_R1_fix_20260514_150055.bak,scripts/v18/run_v18_3E_daily_cockpit_wrapper.ps1.before_V18_3E_R1_fix_20260514_150055.bak,0.009,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_3E_daily_cockpit_wrapper.ps1.before_V18_3E_R2_20260514_150824.bak,scripts/v18/run_v18_3E_daily_cockpit_wrapper.ps1.before_V18_3E_R2_20260514_150824.bak,0.007,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_3E_daily_cockpit_wrapper.ps1.before_v18_4C_regex_shadow_fallback_cleanup_20260514_181424.bak,scripts/v18/run_v18_3E_daily_cockpit_wrapper.ps1.before_v18_4C_regex_shadow_fallback_cleanup_20260514_181424.bak,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_3E_daily_cockpit_wrapper.ps1.before_v18_4C_remove_missing_shadow_fallback_20260514_181355.bak,scripts/v18/run_v18_3E_daily_cockpit_wrapper.ps1.before_v18_4C_remove_missing_shadow_fallback_20260514_181355.bak,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_3E_daily_cockpit_wrapper.ps1.broken_before_restore_20260514_181638.bak,scripts/v18/run_v18_3E_daily_cockpit_wrapper.ps1.broken_before_restore_20260514_181638.bak,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4A_factor_forward_outcome_tracker.ps1,scripts/v18/run_v18_4A_factor_forward_outcome_tracker.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4A_R1_daily_integrated_wrapper.ps1,scripts/v18/run_v18_4A_R1_daily_integrated_wrapper.ps1,0.006,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4B_factor_outcome_summary_promotion_rules.ps1,scripts/v18/run_v18_4B_factor_outcome_summary_promotion_rules.ps1,0.002,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4B_R1_final_daily_wrapper.ps1,scripts/v18/run_v18_4B_R1_final_daily_wrapper.ps1,0.007,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4C_archive_old_event_price_scripts.ps1,scripts/v18/run_v18_4C_archive_old_event_price_scripts.ps1,0.005,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4C_archive_old_event_price_scripts.ps1.before_v18_4G_state_dynamic_protect_20260514_231714.bak,scripts/v18/run_v18_4C_archive_old_event_price_scripts.ps1.before_v18_4G_state_dynamic_protect_20260514_231714.bak,0.003,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4C_cloud_earnings_event_update.ps1,scripts/v18/run_v18_4C_cloud_earnings_event_update.ps1,0.006,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4C_R1_final_daily_wrapper.ps1,scripts/v18/run_v18_4C_R1_final_daily_wrapper.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4C_R2_stable_snapshot.ps1,scripts/v18/run_v18_4C_R2_stable_snapshot.ps1,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4C_runtime_dependency_audit.ps1,scripts/v18/run_v18_4C_runtime_dependency_audit.ps1,0.012,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4D_factor_pack_audit.ps1,scripts/v18/run_v18_4D_factor_pack_audit.ps1,0.011,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4D_factor_pack_audit.ps1.before_v18_4D_return_array_fix_20260514_224924.bak,scripts/v18/run_v18_4D_factor_pack_audit.ps1.before_v18_4D_return_array_fix_20260514_224924.bak,0.011,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4E_factor_output_forward_tracking_audit.ps1,scripts/v18/run_v18_4E_factor_output_forward_tracking_audit.ps1,0.017,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4F_forward_tracker_factor_coverage_repair.ps1,scripts/v18/run_v18_4F_forward_tracker_factor_coverage_repair.ps1,0.011,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4G_R1_final_daily_factor_audit_wrapper.ps1,scripts/v18/run_v18_4G_R1_final_daily_factor_audit_wrapper.ps1,0.009,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4G_R2_stable_snapshot.ps1,scripts/v18/run_v18_4G_R2_stable_snapshot.ps1,0.011,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4H_factor_rolling_backtest.ps1,scripts/v18/run_v18_4H_factor_rolling_backtest.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4H_R1A_factor_robustness_interpretation_patch.ps1,scripts/v18/run_v18_4H_R1A_factor_robustness_interpretation_patch.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4H_R1_factor_robustness_audit.ps1,scripts/v18/run_v18_4H_R1_factor_robustness_audit.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4I_backtest_forward_promotion_merge.ps1,scripts/v18/run_v18_4I_backtest_forward_promotion_merge.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4I_R1_final_daily_promotion_merge_wrapper.ps1,scripts/v18/run_v18_4I_R1_final_daily_promotion_merge_wrapper.ps1,0.006,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4I_R2_stable_snapshot.ps1,scripts/v18/run_v18_4I_R2_stable_snapshot.ps1,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4J_R1_final_daily_read_center_wrapper.ps1,scripts/v18/run_v18_4J_R1_final_daily_read_center_wrapper.ps1,0.005,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4J_R2_stable_snapshot.ps1,scripts/v18/run_v18_4J_R2_stable_snapshot.ps1,0.009,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4J_read_center_cleanup.ps1,scripts/v18/run_v18_4J_read_center_cleanup.ps1,0.010,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4K_R2_safe_delete_cleanup.ps1,scripts/v18/run_v18_4K_R2_safe_delete_cleanup.ps1,0.007,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_4K_workspace_cleanup.ps1,scripts/v18/run_v18_4K_workspace_cleanup.ps1,0.005,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_5A_R1_runtime_decoupling_plan.ps1,scripts/v18/run_v18_5A_R1_runtime_decoupling_plan.ps1,0.017,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_5A_R2_runtime_decoupling_classifier.ps1,scripts/v18/run_v18_5A_R2_runtime_decoupling_classifier.ps1,0.017,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1,scripts/v18/run_v18_5A_runtime_decoupling_audit.ps1,0.006,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_5B_delete_candidate_runtime_graph_audit.ps1,scripts/v18/run_v18_5B_delete_candidate_runtime_graph_audit.ps1,0.013,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_5B_R1_validation_aware_delete_audit.ps1,scripts/v18/run_v18_5B_R1_validation_aware_delete_audit.ps1,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_5C_archive_zero_runtime_candidates.ps1,scripts/v18/run_v18_5C_archive_zero_runtime_candidates.ps1,0.009,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_5D_generated_output_retention_cleanup.ps1,scripts/v18/run_v18_5D_generated_output_retention_cleanup.ps1,0.013,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6A_technical_timing_shadow.ps1,scripts/v18/run_v18_6A_technical_timing_shadow.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6B_R1_technical_timing_diagnostic_patch.ps1,scripts/v18/run_v18_6B_R1_technical_timing_diagnostic_patch.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6B_technical_timing_backtest.ps1,scripts/v18/run_v18_6B_technical_timing_backtest.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6C_R1_technical_timing_forward_tracker_freshness_guard.ps1,scripts/v18/run_v18_6C_R1_technical_timing_forward_tracker_freshness_guard.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6C_technical_timing_forward_tracker.ps1,scripts/v18/run_v18_6C_technical_timing_forward_tracker.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6D_technical_timing_read_center.ps1,scripts/v18/run_v18_6D_technical_timing_read_center.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6E_final_read_center_with_technical.ps1,scripts/v18/run_v18_6E_final_read_center_with_technical.ps1,0.002,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6E_R2_stable_snapshot.ps1,scripts/v18/run_v18_6E_R2_stable_snapshot.ps1,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6F_official_daily_with_technical.ps1,scripts/v18/run_v18_6F_official_daily_with_technical.ps1,0.002,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_6F_R2_stable_snapshot.ps1,scripts/v18/run_v18_6F_R2_stable_snapshot.ps1,0.009,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_7A_full_speed_profile.ps1,scripts/v18/run_v18_7A_full_speed_profile.ps1,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_7B_main_chain_audit_dedup_optimizer.ps1,scripts/v18/run_v18_7B_main_chain_audit_dedup_optimizer.ps1,0.009,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_7B_main_chain_linear_optimizer.ps1,scripts/v18/run_v18_7B_main_chain_linear_optimizer.ps1,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_7C_factor_output_forward_tracking_audit_fast.ps1,scripts/v18/run_v18_7C_factor_output_forward_tracking_audit_fast.ps1,0.016,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_7D_official_daily_fast_main_with_technical.ps1,scripts/v18/run_v18_7D_official_daily_fast_main_with_technical.ps1,0.008,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_8A_legacy_v15_v16_purge.ps1,scripts/v18/run_v18_8A_legacy_v15_v16_purge.ps1,0.006,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_8B_current_simulation_cabin.ps1,scripts/v18/run_v18_8B_current_simulation_cabin.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_8C_official_daily_fast_with_simulation.ps1,scripts/v18/run_v18_8C_official_daily_fast_with_simulation.ps1,0.010,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_8C_official_daily_fast_with_simulation.ps1.before_v18_8C_R2_field_fallback_20260516_190930.bak,scripts/v18/run_v18_8C_official_daily_fast_with_simulation.ps1.before_v18_8C_R2_field_fallback_20260516_190930.bak,0.010,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_8E_R1_stable_snapshot.ps1,scripts/v18/run_v18_8E_R1_stable_snapshot.ps1,0.012,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_8E_R2_stable_snapshot.ps1,scripts/v18/run_v18_8E_R2_stable_snapshot.ps1,0.013,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_8E_R3_stable_snapshot.ps1,scripts/v18/run_v18_8E_R3_stable_snapshot.ps1,0.013,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_9A_simulation_candidate_tracker.ps1,scripts/v18/run_v18_9A_simulation_candidate_tracker.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_9B_forward_return_filler.ps1,scripts/v18/run_v18_9B_forward_return_filler.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_9C_official_daily_with_sim_validation.ps1,scripts/v18/run_v18_9C_official_daily_with_sim_validation.ps1,0.014,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_cleanup_audit.ps1,scripts/v18/run_v18_cleanup_audit.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_cleanup_quarantine.ps1,scripts/v18/run_v18_cleanup_quarantine.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_cleanup_quarantine.ps1.before_delete_generated_only_20260517_225110.bak,scripts/v18/run_v18_cleanup_quarantine.ps1.before_delete_generated_only_20260517_225110.bak,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_current_daily_command_center.ps1,scripts/v18/run_v18_current_daily_command_center.ps1,0.005,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_current_official_daily.ps1,scripts/v18/run_v18_current_official_daily.ps1,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_current_official_daily.ps1.before_v18_8D_point_to_8C_20260516_191032.bak,scripts/v18/run_v18_current_official_daily.ps1.before_v18_8D_point_to_8C_20260516_191032.bak,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_current_official_daily.ps1.before_v18_9D_point_to_9C_20260516_201034.bak,scripts/v18/run_v18_current_official_daily.ps1.before_v18_9D_point_to_9C_20260516_201034.bak,0.001,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\run_v18_current_shadow_research_daily.ps1,scripts/v18/run_v18_current_shadow_research_daily.ps1,0.007,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10A_factor_registry_coverage_audit.py,scripts/v18/v18_10A_factor_registry_coverage_audit.py,0.038,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10A_R2_factor_daily_capture_patch.py,scripts/v18/v18_10A_R2_factor_daily_capture_patch.py,0.023,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10B_factor_effectiveness_backtest.py,scripts/v18/v18_10B_factor_effectiveness_backtest.py,0.025,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10B_R1_forward_return_maturity_monitor.py,scripts/v18/v18_10B_R1_forward_return_maturity_monitor.py,0.021,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10B_R1_forward_return_maturity_monitor.py.before_yfinance_maturity_fix_20260517_222058.bak,scripts/v18/v18_10B_R1_forward_return_maturity_monitor.py.before_yfinance_maturity_fix_20260517_222058.bak,0.016,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10B_R3_stable_snapshot.py,scripts/v18/v18_10B_R3_stable_snapshot.py,0.015,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10C_R2_stable_snapshot.py,scripts/v18/v18_10C_R2_stable_snapshot.py,0.015,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10C_weight_research_engine.py,scripts/v18/v18_10C_weight_research_engine.py,0.024,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10D_R1_stable_snapshot.py,scripts/v18/v18_10D_R1_stable_snapshot.py,0.016,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_10D_R2_stable_snapshot.py,scripts/v18/v18_10D_R2_stable_snapshot.py,0.016,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_11E_shadow_factor_summary.py,scripts/v18/v18_11E_shadow_factor_summary.py,0.014,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_11F_R1_stable_snapshot.py,scripts/v18/v18_11F_R1_stable_snapshot.py,0.018,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_11_calendar_vwap_rv_shadow_factors.py,scripts/v18/v18_11_calendar_vwap_rv_shadow_factors.py,0.025,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12A_R1_stable_snapshot.py,scripts/v18/v18_12A_R1_stable_snapshot.py,0.014,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12A_sell_timing_shadow_engine.py,scripts/v18/v18_12A_sell_timing_shadow_engine.py,0.030,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12B_R1_stable_snapshot.py,scripts/v18/v18_12B_R1_stable_snapshot.py,0.018,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12B_sell_timing_technical_label_integration.py,scripts/v18/v18_12B_sell_timing_technical_label_integration.py,0.024,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12C_position_lifecycle_review.py,scripts/v18/v18_12C_position_lifecycle_review.py,0.025,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12C_R1_stable_snapshot.py,scripts/v18/v18_12C_R1_stable_snapshot.py,0.019,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12D_exit_signal_forward_validation.py,scripts/v18/v18_12D_exit_signal_forward_validation.py,0.023,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12D_R1_stable_snapshot.py,scripts/v18/v18_12D_R1_stable_snapshot.py,0.020,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12E_R1_stable_snapshot.py,scripts/v18/v18_12E_R1_stable_snapshot.py,0.020,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12E_sell_timing_read_center.py,scripts/v18/v18_12E_sell_timing_read_center.py,0.012,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12F_R1_stable_snapshot.py,scripts/v18/v18_12F_R1_stable_snapshot.py,0.021,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12F_R2_stable_snapshot.py,scripts/v18/v18_12F_R2_stable_snapshot.py,0.022,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12F_shadow_research_sell_timing_read_center.py,scripts/v18/v18_12F_shadow_research_sell_timing_read_center.py,0.014,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12G_sell_timing_cleanup_audit.py,scripts/v18/v18_12G_sell_timing_cleanup_audit.py,0.014,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12H_R1_stable_snapshot.py,scripts/v18/v18_12H_R1_stable_snapshot.py,0.020,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_12H_sell_timing_read_center_link.py,scripts/v18/v18_12H_sell_timing_read_center_link.py,0.012,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_13A_R1_stable_snapshot.py,scripts/v18/v18_13A_R1_stable_snapshot.py,0.019,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_13A_unified_daily_read_center_link.py,scripts/v18/v18_13A_unified_daily_read_center_link.py,0.015,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_13B_R1_stable_snapshot.py,scripts/v18/v18_13B_R1_stable_snapshot.py,0.026,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_13B_ranked_candidate_read_center.py,scripts/v18/v18_13B_ranked_candidate_read_center.py,0.037,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_13C_R1_stable_snapshot.py,scripts/v18/v18_13C_R1_stable_snapshot.py,0.027,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_13C_ranked_candidate_unified_link.py,scripts/v18/v18_13C_ranked_candidate_unified_link.py,0.015,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_13D_daily_command_center.py,scripts/v18/v18_13D_daily_command_center.py,0.014,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_13D_R1_stable_snapshot.py,scripts/v18/v18_13D_R1_stable_snapshot.py,0.025,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14A_full_daily_mode_validation.py,scripts/v18/v18_14A_full_daily_mode_validation.py,0.012,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14A_R1_stable_snapshot.py,scripts/v18/v18_14A_R1_stable_snapshot.py,0.021,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14B_current_daily_command_center.py,scripts/v18/v18_14B_current_daily_command_center.py,0.014,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14B_R1_stable_snapshot.py,scripts/v18/v18_14B_R1_stable_snapshot.py,0.023,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14C_R1_stable_snapshot.py,scripts/v18/v18_14C_R1_stable_snapshot.py,0.022,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14C_ranked_candidate_forward_tracker.py,scripts/v18/v18_14C_ranked_candidate_forward_tracker.py,0.023,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14D_R1_stable_snapshot.py,scripts/v18/v18_14D_R1_stable_snapshot.py,0.024,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14D_ranked_candidate_forward_price_filler.py,scripts/v18/v18_14D_ranked_candidate_forward_price_filler.py,0.022,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14E_current_daily_with_forward_tracker.py,scripts/v18/v18_14E_current_daily_with_forward_tracker.py,0.013,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_14E_R1_stable_snapshot.py,scripts/v18/v18_14E_R1_stable_snapshot.py,0.026,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_15A_manual_position_trade_feedback.py,scripts/v18/v18_15A_manual_position_trade_feedback.py,0.019,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_15A_R1_stable_snapshot.py,scripts/v18/v18_15A_R1_stable_snapshot.py,0.023,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_15B_current_daily_with_manual_feedback.py,scripts/v18/v18_15B_current_daily_with_manual_feedback.py,0.013,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_15B_R1_stable_snapshot.py,scripts/v18/v18_15B_R1_stable_snapshot.py,0.022,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_15C_predevelopment_program_audit.py,scripts/v18/v18_15C_predevelopment_program_audit.py,0.039,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_16A_universe_rolling_state_builder.py,scripts/v18/v18_16A_universe_rolling_state_builder.py,0.033,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_16B_rolling_scan_scheduler.py,scripts/v18/v18_16B_rolling_scan_scheduler.py,0.023,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_16C_scan_scoped_data_update.py,scripts/v18/v18_16C_scan_scoped_data_update.py,0.057,PROTECTED_SOURCE_CODE,SOURCE_CODE
D:\us-tech-quant\scripts\v18\v18_16D_priority_based_light_scanner.py,scripts/v18/v18_16D_priority_based_light_scanner.py,0.020,PROTECTED_SOURCE_CODE,SOURCE_CODE
